Loading dataset...
Training BDT
Loaded parameter file: /home/llr/t2k/giampaolo/srn/ntag-mva/models/BDT/grid_0_extend/params/069.p
Built BDT with these hyperparameters:
{'learning_rate': 0.308194968798375, 'n_estimators': 1067.0, 'subsample': 0.8918921387435979, 'maximum_depth': 8}
[20:21:55] WARNING: /workspace/src/learner.cc:686: Tree method is automatically selected to be 'approx' for faster speed. To use old behavior (exact greedy algorithm on single machine), set tree_method to 'exact'.
[0]	validation_0-mae:0.383355	validation_0-auc:0.897448	validation_1-mae:0.37734	validation_1-auc:0.897372
[21]	validation_0-mae:0.054247	validation_0-auc:0.977389	validation_1-mae:0.054836	validation_1-auc:0.97731
[22]	validation_0-mae:0.053604	validation_0-auc:0.977782	validation_1-mae:0.054183	validation_1-auc:0.9777
[23]	validation_0-mae:0.053033	validation_0-auc:0.977972	validation_1-mae:0.053597	validation_1-auc:0.977887
[24]	validation_0-mae:0.052313	validation_0-auc:0.978193	validation_1-mae:0.052864	validation_1-auc:0.978108
[25]	validation_0-mae:0.051709	validation_0-auc:0.978498	validation_1-mae:0.052247	validation_1-auc:0.978432
[26]	validation_0-mae:0.050951	validation_0-auc:0.978625	validation_1-mae:0.05147	validation_1-auc:0.978555
[27]	validation_0-mae:0.050421	validation_0-auc:0.978829	validation_1-mae:0.050932	validation_1-auc:0.978761
[28]	validation_0-mae:0.050119	validation_0-auc:0.978981	validation_1-mae:0.050625	validation_1-auc:0.978916
[29]	validation_0-mae:0.049695	validation_0-auc:0.979159	validation_1-mae:0.050189	validation_1-auc:0.9791
[30]	validation_0-mae:0.049214	validation_0-auc:0.979302	validation_1-mae:0.049698	validation_1-auc:0.979248
[31]	validation_0-mae:0.048667	validation_0-auc:0.979404	validation_1-mae:0.049142	validation_1-auc:0.979357
[32]	validation_0-mae:0.048302	validation_0-auc:0.979611	validation_1-mae:0.048768	validation_1-auc:0.979561
[33]	validation_0-mae:0.048087	validation_0-auc:0.979746	validation_1-mae:0.04855	validation_1-auc:0.979696
[34]	validation_0-mae:0.047887	validation_0-auc:0.97991	validation_1-mae:0.048329	validation_1-auc:0.979868
[35]	validation_0-mae:0.047582	validation_0-auc:0.979959	validation_1-mae:0.04802	validation_1-auc:0.979924
[36]	validation_0-mae:0.047353	validation_0-auc:0.980058	validation_1-mae:0.047774	validation_1-auc:0.980018
[37]	validation_0-mae:0.047069	validation_0-auc:0.980264	validation_1-mae:0.047486	validation_1-auc:0.980215
[38]	validation_0-mae:0.046566	validation_0-auc:0.980418	validation_1-mae:0.046971	validation_1-auc:0.98037
[39]	validation_0-mae:0.046241	validation_0-auc:0.980555	validation_1-mae:0.046642	validation_1-auc:0.980508
[40]	validation_0-mae:0.045902	validation_0-auc:0.980612	validation_1-mae:0.046297	validation_1-auc:0.980569
[41]	validation_0-mae:0.045637	validation_0-auc:0.980697	validation_1-mae:0.046031	validation_1-auc:0.980658
[42]	validation_0-mae:0.04545	validation_0-auc:0.980772	validation_1-mae:0.045842	validation_1-auc:0.980732
[43]	validation_0-mae:0.045332	validation_0-auc:0.980837	validation_1-mae:0.045724	validation_1-auc:0.980794
[44]	validation_0-mae:0.045167	validation_0-auc:0.980909	validation_1-mae:0.045562	validation_1-auc:0.980862
[45]	validation_0-mae:0.04506	validation_0-auc:0.980957	validation_1-mae:0.045452	validation_1-auc:0.980915
[46]	validation_0-mae:0.044942	validation_0-auc:0.981005	validation_1-mae:0.045328	validation_1-auc:0.980968
[47]	validation_0-mae:0.044705	validation_0-auc:0.981141	validation_1-mae:0.045086	validation_1-auc:0.981105
[48]	validation_0-mae:0.044363	validation_0-auc:0.981248	validation_1-mae:0.044741	validation_1-auc:0.981214
[49]	validation_0-mae:0.044259	validation_0-auc:0.981305	validation_1-mae:0.044626	validation_1-auc:0.98127
[50]	validation_0-mae:0.044131	validation_0-auc:0.981324	validation_1-mae:0.044498	validation_1-auc:0.981289
[51]	validation_0-mae:0.043893	validation_0-auc:0.98142	validation_1-mae:0.044257	validation_1-auc:0.981386
[52]	validation_0-mae:0.043793	validation_0-auc:0.981463	validation_1-mae:0.044157	validation_1-auc:0.981432
[53]	validation_0-mae:0.043639	validation_0-auc:0.981493	validation_1-mae:0.043999	validation_1-auc:0.981462
[54]	validation_0-mae:0.043376	validation_0-auc:0.981556	validation_1-mae:0.04373	validation_1-auc:0.981524
[55]	validation_0-mae:0.043287	validation_0-auc:0.981631	validation_1-mae:0.043643	validation_1-auc:0.981608
[56]	validation_0-mae:0.04314	validation_0-auc:0.981655	validation_1-mae:0.043495	validation_1-auc:0.981635
[57]	validation_0-mae:0.043012	validation_0-auc:0.981664	validation_1-mae:0.043365	validation_1-auc:0.981644
[58]	validation_0-mae:0.042949	validation_0-auc:0.981712	validation_1-mae:0.043299	validation_1-auc:0.981688
[59]	validation_0-mae:0.042766	validation_0-auc:0.981763	validation_1-mae:0.043112	validation_1-auc:0.981747
[60]	validation_0-mae:0.042671	validation_0-auc:0.981844	validation_1-mae:0.043017	validation_1-auc:0.981828
[61]	validation_0-mae:0.042565	validation_0-auc:0.981887	validation_1-mae:0.042908	validation_1-auc:0.981874
[62]	validation_0-mae:0.042485	validation_0-auc:0.981901	validation_1-mae:0.04283	validation_1-auc:0.981886
[63]	validation_0-mae:0.042409	validation_0-auc:0.981923	validation_1-mae:0.042754	validation_1-auc:0.981911
[64]	validation_0-mae:0.04223	validation_0-auc:0.981999	validation_1-mae:0.042573	validation_1-auc:0.981991
[65]	validation_0-mae:0.042125	validation_0-auc:0.982047	validation_1-mae:0.042461	validation_1-auc:0.982045
[66]	validation_0-mae:0.042033	validation_0-auc:0.982061	validation_1-mae:0.042368	validation_1-auc:0.982061
[67]	validation_0-mae:0.041943	validation_0-auc:0.982101	validation_1-mae:0.042277	validation_1-auc:0.982099
[68]	validation_0-mae:0.041856	validation_0-auc:0.982114	validation_1-mae:0.04219	validation_1-auc:0.982111
[69]	validation_0-mae:0.041817	validation_0-auc:0.982137	validation_1-mae:0.042149	validation_1-auc:0.982133
[70]	validation_0-mae:0.041724	validation_0-auc:0.982143	validation_1-mae:0.042054	validation_1-auc:0.982139
[71]	validation_0-mae:0.041625	validation_0-auc:0.982167	validation_1-mae:0.041953	validation_1-auc:0.982163
[72]	validation_0-mae:0.041587	validation_0-auc:0.982184	validation_1-mae:0.041914	validation_1-auc:0.982182
[73]	validation_0-mae:0.041548	validation_0-auc:0.982194	validation_1-mae:0.041875	validation_1-auc:0.982194
[74]	validation_0-mae:0.041514	validation_0-auc:0.982204	validation_1-mae:0.04184	validation_1-auc:0.982204
[75]	validation_0-mae:0.041461	validation_0-auc:0.982229	validation_1-mae:0.041789	validation_1-auc:0.982228
[76]	validation_0-mae:0.041316	validation_0-auc:0.98225	validation_1-mae:0.041644	validation_1-auc:0.982247
[77]	validation_0-mae:0.04125	validation_0-auc:0.982274	validation_1-mae:0.041576	validation_1-auc:0.982272
[78]	validation_0-mae:0.041164	validation_0-auc:0.9823	validation_1-mae:0.041488	validation_1-auc:0.982299
[79]	validation_0-mae:0.041095	validation_0-auc:0.982335	validation_1-mae:0.04142	validation_1-auc:0.982331
[80]	validation_0-mae:0.041049	validation_0-auc:0.982364	validation_1-mae:0.041372	validation_1-auc:0.982359
[81]	validation_0-mae:0.041056	validation_0-auc:0.982384	validation_1-mae:0.041381	validation_1-auc:0.982383
[82]	validation_0-mae:0.040945	validation_0-auc:0.982396	validation_1-mae:0.04127	validation_1-auc:0.982395
[83]	validation_0-mae:0.040846	validation_0-auc:0.982412	validation_1-mae:0.041172	validation_1-auc:0.982413
[84]	validation_0-mae:0.0408	validation_0-auc:0.982428	validation_1-mae:0.041124	validation_1-auc:0.982434
[85]	validation_0-mae:0.040766	validation_0-auc:0.982442	validation_1-mae:0.041091	validation_1-auc:0.98245
[86]	validation_0-mae:0.040726	validation_0-auc:0.982455	validation_1-mae:0.041048	validation_1-auc:0.982463
[87]	validation_0-mae:0.040668	validation_0-auc:0.982469	validation_1-mae:0.040989	validation_1-auc:0.982477
[88]	validation_0-mae:0.040579	validation_0-auc:0.982481	validation_1-mae:0.0409	validation_1-auc:0.982487
[89]	validation_0-mae:0.040539	validation_0-auc:0.982493	validation_1-mae:0.040859	validation_1-auc:0.982497
[90]	validation_0-mae:0.040462	validation_0-auc:0.98251	validation_1-mae:0.040781	validation_1-auc:0.982518
[91]	validation_0-mae:0.040419	validation_0-auc:0.982538	validation_1-mae:0.040737	validation_1-auc:0.982547
[92]	validation_0-mae:0.040374	validation_0-auc:0.982561	validation_1-mae:0.040691	validation_1-auc:0.982571
[93]	validation_0-mae:0.040345	validation_0-auc:0.982599	validation_1-mae:0.040661	validation_1-auc:0.982605
[94]	validation_0-mae:0.040289	validation_0-auc:0.982619	validation_1-mae:0.040604	validation_1-auc:0.982625
[95]	validation_0-mae:0.040284	validation_0-auc:0.982627	validation_1-mae:0.040599	validation_1-auc:0.982635
[96]	validation_0-mae:0.040211	validation_0-auc:0.982657	validation_1-mae:0.04053	validation_1-auc:0.982667
[97]	validation_0-mae:0.040184	validation_0-auc:0.982664	validation_1-mae:0.040502	validation_1-auc:0.982675
[98]	validation_0-mae:0.04015	validation_0-auc:0.982671	validation_1-mae:0.040469	validation_1-auc:0.982681
[99]	validation_0-mae:0.040158	validation_0-auc:0.982689	validation_1-mae:0.040478	validation_1-auc:0.982696
[100]	validation_0-mae:0.040144	validation_0-auc:0.982701	validation_1-mae:0.040464	validation_1-auc:0.982706
[101]	validation_0-mae:0.040096	validation_0-auc:0.982724	validation_1-mae:0.040417	validation_1-auc:0.982731
[102]	validation_0-mae:0.040078	validation_0-auc:0.982734	validation_1-mae:0.040396	validation_1-auc:0.982741
[103]	validation_0-mae:0.040055	validation_0-auc:0.982745	validation_1-mae:0.040375	validation_1-auc:0.98275
[104]	validation_0-mae:0.04003	validation_0-auc:0.982752	validation_1-mae:0.040348	validation_1-auc:0.982757
[105]	validation_0-mae:0.040006	validation_0-auc:0.982763	validation_1-mae:0.040324	validation_1-auc:0.98277
[106]	validation_0-mae:0.039975	validation_0-auc:0.982779	validation_1-mae:0.040292	validation_1-auc:0.982785
[107]	validation_0-mae:0.039901	validation_0-auc:0.982804	validation_1-mae:0.040216	validation_1-auc:0.982813
[108]	validation_0-mae:0.039881	validation_0-auc:0.982817	validation_1-mae:0.040196	validation_1-auc:0.982827
[109]	validation_0-mae:0.039877	validation_0-auc:0.982829	validation_1-mae:0.040191	validation_1-auc:0.982843
[110]	validation_0-mae:0.039859	validation_0-auc:0.982833	validation_1-mae:0.040173	validation_1-auc:0.982847
[111]	validation_0-mae:0.039786	validation_0-auc:0.982843	validation_1-mae:0.040099	validation_1-auc:0.982858
[112]	validation_0-mae:0.039757	validation_0-auc:0.982846	validation_1-mae:0.040071	validation_1-auc:0.98286
[113]	validation_0-mae:0.039723	validation_0-auc:0.982853	validation_1-mae:0.040037	validation_1-auc:0.982866
[114]	validation_0-mae:0.039692	validation_0-auc:0.982865	validation_1-mae:0.040007	validation_1-auc:0.982871
[115]	validation_0-mae:0.039678	validation_0-auc:0.98287	validation_1-mae:0.039992	validation_1-auc:0.982875
[116]	validation_0-mae:0.039644	validation_0-auc:0.982872	validation_1-mae:0.039957	validation_1-auc:0.982879
[117]	validation_0-mae:0.039626	validation_0-auc:0.982892	validation_1-mae:0.03994	validation_1-auc:0.982899
[118]	validation_0-mae:0.039611	validation_0-auc:0.982905	validation_1-mae:0.039924	validation_1-auc:0.98291
[119]	validation_0-mae:0.03954	validation_0-auc:0.98292	validation_1-mae:0.039852	validation_1-auc:0.982927
[120]	validation_0-mae:0.039494	validation_0-auc:0.982928	validation_1-mae:0.039806	validation_1-auc:0.982933
[121]	validation_0-mae:0.039445	validation_0-auc:0.98294	validation_1-mae:0.039757	validation_1-auc:0.982941
[122]	validation_0-mae:0.03943	validation_0-auc:0.982945	validation_1-mae:0.039742	validation_1-auc:0.982945
[123]	validation_0-mae:0.039415	validation_0-auc:0.982956	validation_1-mae:0.039724	validation_1-auc:0.982956
[124]	validation_0-mae:0.039361	validation_0-auc:0.983008	validation_1-mae:0.039669	validation_1-auc:0.983007
[125]	validation_0-mae:0.039353	validation_0-auc:0.983015	validation_1-mae:0.03966	validation_1-auc:0.983014
[126]	validation_0-mae:0.039346	validation_0-auc:0.983021	validation_1-mae:0.039655	validation_1-auc:0.983019
[127]	validation_0-mae:0.039341	validation_0-auc:0.983022	validation_1-mae:0.03965	validation_1-auc:0.98302
[128]	validation_0-mae:0.039288	validation_0-auc:0.983033	validation_1-mae:0.039598	validation_1-auc:0.98303
[129]	validation_0-mae:0.039217	validation_0-auc:0.983052	validation_1-mae:0.039524	validation_1-auc:0.98305
[130]	validation_0-mae:0.039216	validation_0-auc:0.983062	validation_1-mae:0.039522	validation_1-auc:0.983062
[131]	validation_0-mae:0.039177	validation_0-auc:0.983067	validation_1-mae:0.039482	validation_1-auc:0.983066
[132]	validation_0-mae:0.039153	validation_0-auc:0.98308	validation_1-mae:0.039456	validation_1-auc:0.983082
[133]	validation_0-mae:0.039118	validation_0-auc:0.983084	validation_1-mae:0.039421	validation_1-auc:0.983085
[134]	validation_0-mae:0.039112	validation_0-auc:0.983094	validation_1-mae:0.039417	validation_1-auc:0.983095
[135]	validation_0-mae:0.039098	validation_0-auc:0.983098	validation_1-mae:0.039403	validation_1-auc:0.9831
[136]	validation_0-mae:0.039095	validation_0-auc:0.983129	validation_1-mae:0.039401	validation_1-auc:0.983125
[137]	validation_0-mae:0.039069	validation_0-auc:0.983134	validation_1-mae:0.039374	validation_1-auc:0.983132
[138]	validation_0-mae:0.039043	validation_0-auc:0.983152	validation_1-mae:0.039347	validation_1-auc:0.983151
[139]	validation_0-mae:0.039018	validation_0-auc:0.983162	validation_1-mae:0.039321	validation_1-auc:0.98316
[140]	validation_0-mae:0.038999	validation_0-auc:0.983164	validation_1-mae:0.039301	validation_1-auc:0.983163
[141]	validation_0-mae:0.038952	validation_0-auc:0.983168	validation_1-mae:0.039254	validation_1-auc:0.983167
[142]	validation_0-mae:0.038903	validation_0-auc:0.983176	validation_1-mae:0.039206	validation_1-auc:0.983174
[143]	validation_0-mae:0.038896	validation_0-auc:0.983183	validation_1-mae:0.039198	validation_1-auc:0.983181
[144]	validation_0-mae:0.038877	validation_0-auc:0.983183	validation_1-mae:0.039179	validation_1-auc:0.983182
[145]	validation_0-mae:0.038882	validation_0-auc:0.98319	validation_1-mae:0.039184	validation_1-auc:0.983188
[146]	validation_0-mae:0.03885	validation_0-auc:0.983214	validation_1-mae:0.039151	validation_1-auc:0.983211
[147]	validation_0-mae:0.038845	validation_0-auc:0.98322	validation_1-mae:0.039146	validation_1-auc:0.983217
[148]	validation_0-mae:0.038828	validation_0-auc:0.98322	validation_1-mae:0.039129	validation_1-auc:0.983217
[149]	validation_0-mae:0.038814	validation_0-auc:0.983223	validation_1-mae:0.039114	validation_1-auc:0.98322
[150]	validation_0-mae:0.038779	validation_0-auc:0.983233	validation_1-mae:0.03908	validation_1-auc:0.98323
[151]	validation_0-mae:0.038779	validation_0-auc:0.983249	validation_1-mae:0.03908	validation_1-auc:0.983248
[152]	validation_0-mae:0.038731	validation_0-auc:0.983247	validation_1-mae:0.039036	validation_1-auc:0.983249
[153]	validation_0-mae:0.038709	validation_0-auc:0.983258	validation_1-mae:0.039013	validation_1-auc:0.983258
[154]	validation_0-mae:0.038691	validation_0-auc:0.983289	validation_1-mae:0.038993	validation_1-auc:0.983287
[155]	validation_0-mae:0.038673	validation_0-auc:0.983304	validation_1-mae:0.038977	validation_1-auc:0.983301
[156]	validation_0-mae:0.038659	validation_0-auc:0.983312	validation_1-mae:0.038966	validation_1-auc:0.983312
[157]	validation_0-mae:0.038654	validation_0-auc:0.983316	validation_1-mae:0.038962	validation_1-auc:0.983316
[158]	validation_0-mae:0.03865	validation_0-auc:0.983326	validation_1-mae:0.038957	validation_1-auc:0.983327
[159]	validation_0-mae:0.038633	validation_0-auc:0.98333	validation_1-mae:0.038941	validation_1-auc:0.983331
[160]	validation_0-mae:0.038626	validation_0-auc:0.983335	validation_1-mae:0.038934	validation_1-auc:0.983335
[161]	validation_0-mae:0.038608	validation_0-auc:0.98334	validation_1-mae:0.038916	validation_1-auc:0.98334
[162]	validation_0-mae:0.038606	validation_0-auc:0.983348	validation_1-mae:0.038912	validation_1-auc:0.983349
[163]	validation_0-mae:0.038604	validation_0-auc:0.983354	validation_1-mae:0.038909	validation_1-auc:0.983355
[164]	validation_0-mae:0.038606	validation_0-auc:0.983363	validation_1-mae:0.038911	validation_1-auc:0.983364
[165]	validation_0-mae:0.038581	validation_0-auc:0.983363	validation_1-mae:0.038886	validation_1-auc:0.983365
[166]	validation_0-mae:0.038583	validation_0-auc:0.98337	validation_1-mae:0.038888	validation_1-auc:0.983371
[167]	validation_0-mae:0.038564	validation_0-auc:0.983372	validation_1-mae:0.038869	validation_1-auc:0.983374
[168]	validation_0-mae:0.038548	validation_0-auc:0.983387	validation_1-mae:0.038853	validation_1-auc:0.983387
[169]	validation_0-mae:0.038525	validation_0-auc:0.983388	validation_1-mae:0.038829	validation_1-auc:0.983389
[170]	validation_0-mae:0.038508	validation_0-auc:0.983391	validation_1-mae:0.038811	validation_1-auc:0.983392
[171]	validation_0-mae:0.038501	validation_0-auc:0.983392	validation_1-mae:0.038804	validation_1-auc:0.983392
[172]	validation_0-mae:0.038485	validation_0-auc:0.983402	validation_1-mae:0.038788	validation_1-auc:0.983401
[173]	validation_0-mae:0.03848	validation_0-auc:0.983405	validation_1-mae:0.038783	validation_1-auc:0.983404
[174]	validation_0-mae:0.03846	validation_0-auc:0.983425	validation_1-mae:0.038762	validation_1-auc:0.983426
[175]	validation_0-mae:0.038409	validation_0-auc:0.983454	validation_1-mae:0.03871	validation_1-auc:0.983453
[176]	validation_0-mae:0.038396	validation_0-auc:0.98346	validation_1-mae:0.038697	validation_1-auc:0.983458
[177]	validation_0-mae:0.038402	validation_0-auc:0.983462	validation_1-mae:0.038702	validation_1-auc:0.98346
[178]	validation_0-mae:0.03837	validation_0-auc:0.98347	validation_1-mae:0.038671	validation_1-auc:0.983467
[179]	validation_0-mae:0.038347	validation_0-auc:0.983478	validation_1-mae:0.038648	validation_1-auc:0.983476
[180]	validation_0-mae:0.03835	validation_0-auc:0.983479	validation_1-mae:0.038651	validation_1-auc:0.983478
[181]	validation_0-mae:0.03834	validation_0-auc:0.983486	validation_1-mae:0.03864	validation_1-auc:0.983484
[182]	validation_0-mae:0.038333	validation_0-auc:0.983512	validation_1-mae:0.038636	validation_1-auc:0.983511
[183]	validation_0-mae:0.038311	validation_0-auc:0.983513	validation_1-mae:0.038613	validation_1-auc:0.983512
[184]	validation_0-mae:0.038307	validation_0-auc:0.983521	validation_1-mae:0.03861	validation_1-auc:0.983518
[185]	validation_0-mae:0.038265	validation_0-auc:0.983526	validation_1-mae:0.038566	validation_1-auc:0.983521
[186]	validation_0-mae:0.03827	validation_0-auc:0.983528	validation_1-mae:0.038572	validation_1-auc:0.983523
[187]	validation_0-mae:0.038254	validation_0-auc:0.983531	validation_1-mae:0.038556	validation_1-auc:0.983525
[188]	validation_0-mae:0.038243	validation_0-auc:0.983531	validation_1-mae:0.038545	validation_1-auc:0.983524
[189]	validation_0-mae:0.03824	validation_0-auc:0.983532	validation_1-mae:0.038543	validation_1-auc:0.983524
[190]	validation_0-mae:0.038239	validation_0-auc:0.983552	validation_1-mae:0.038543	validation_1-auc:0.983541
[191]	validation_0-mae:0.038235	validation_0-auc:0.983561	validation_1-mae:0.038536	validation_1-auc:0.983548
[192]	validation_0-mae:0.038236	validation_0-auc:0.983571	validation_1-mae:0.03854	validation_1-auc:0.98356
[193]	validation_0-mae:0.038185	validation_0-auc:0.983573	validation_1-mae:0.038488	validation_1-auc:0.983562
[194]	validation_0-mae:0.038167	validation_0-auc:0.983581	validation_1-mae:0.03847	validation_1-auc:0.983572
[195]	validation_0-mae:0.038151	validation_0-auc:0.983591	validation_1-mae:0.038454	validation_1-auc:0.983581
[196]	validation_0-mae:0.038131	validation_0-auc:0.983592	validation_1-mae:0.038434	validation_1-auc:0.983581
[197]	validation_0-mae:0.038114	validation_0-auc:0.983595	validation_1-mae:0.038417	validation_1-auc:0.983585
[198]	validation_0-mae:0.038113	validation_0-auc:0.983596	validation_1-mae:0.038416	validation_1-auc:0.983585
[199]	validation_0-mae:0.0381	validation_0-auc:0.983604	validation_1-mae:0.038402	validation_1-auc:0.983589
[200]	validation_0-mae:0.0381	validation_0-auc:0.983607	validation_1-mae:0.038402	validation_1-auc:0.983593
[201]	validation_0-mae:0.038092	validation_0-auc:0.983615	validation_1-mae:0.038393	validation_1-auc:0.9836
[202]	validation_0-mae:0.038091	validation_0-auc:0.983619	validation_1-mae:0.038393	validation_1-auc:0.983606
[203]	validation_0-mae:0.038106	validation_0-auc:0.983623	validation_1-mae:0.038409	validation_1-auc:0.983609
[204]	validation_0-mae:0.0381	validation_0-auc:0.983625	validation_1-mae:0.038403	validation_1-auc:0.983611
[205]	validation_0-mae:0.038078	validation_0-auc:0.983635	validation_1-mae:0.03838	validation_1-auc:0.983622
[206]	validation_0-mae:0.038066	validation_0-auc:0.983644	validation_1-mae:0.038369	validation_1-auc:0.98363
[207]	validation_0-mae:0.038051	validation_0-auc:0.983654	validation_1-mae:0.038354	validation_1-auc:0.983638
[208]	validation_0-mae:0.038004	validation_0-auc:0.98366	validation_1-mae:0.038306	validation_1-auc:0.983644
[209]	validation_0-mae:0.037975	validation_0-auc:0.983661	validation_1-mae:0.038276	validation_1-auc:0.983647
[210]	validation_0-mae:0.037966	validation_0-auc:0.983664	validation_1-mae:0.038268	validation_1-auc:0.983649
[211]	validation_0-mae:0.037951	validation_0-auc:0.983671	validation_1-mae:0.038251	validation_1-auc:0.983656
[212]	validation_0-mae:0.037946	validation_0-auc:0.983672	validation_1-mae:0.038247	validation_1-auc:0.983656
[213]	validation_0-mae:0.037934	validation_0-auc:0.983681	validation_1-mae:0.038234	validation_1-auc:0.983667
[214]	validation_0-mae:0.037933	validation_0-auc:0.98369	validation_1-mae:0.038233	validation_1-auc:0.983677
[215]	validation_0-mae:0.037932	validation_0-auc:0.983692	validation_1-mae:0.038232	validation_1-auc:0.983678
[216]	validation_0-mae:0.03793	validation_0-auc:0.983697	validation_1-mae:0.038233	validation_1-auc:0.983684
[217]	validation_0-mae:0.037925	validation_0-auc:0.9837	validation_1-mae:0.038227	validation_1-auc:0.983687
[218]	validation_0-mae:0.037899	validation_0-auc:0.983705	validation_1-mae:0.038201	validation_1-auc:0.983692
[219]	validation_0-mae:0.037901	validation_0-auc:0.983724	validation_1-mae:0.038204	validation_1-auc:0.983708
[220]	validation_0-mae:0.03788	validation_0-auc:0.983735	validation_1-mae:0.038181	validation_1-auc:0.983718
[221]	validation_0-mae:0.037855	validation_0-auc:0.983739	validation_1-mae:0.038157	validation_1-auc:0.983721
[222]	validation_0-mae:0.037839	validation_0-auc:0.98374	validation_1-mae:0.03814	validation_1-auc:0.983723
[223]	validation_0-mae:0.037807	validation_0-auc:0.983749	validation_1-mae:0.038107	validation_1-auc:0.983731
[224]	validation_0-mae:0.037802	validation_0-auc:0.983753	validation_1-mae:0.038102	validation_1-auc:0.983732
[225]	validation_0-mae:0.0378	validation_0-auc:0.983754	validation_1-mae:0.038101	validation_1-auc:0.983732
[226]	validation_0-mae:0.037795	validation_0-auc:0.983757	validation_1-mae:0.038095	validation_1-auc:0.983736
[227]	validation_0-mae:0.037801	validation_0-auc:0.983761	validation_1-mae:0.038101	validation_1-auc:0.983739
[228]	validation_0-mae:0.037799	validation_0-auc:0.983766	validation_1-mae:0.038099	validation_1-auc:0.983746
[229]	validation_0-mae:0.037799	validation_0-auc:0.983767	validation_1-mae:0.038099	validation_1-auc:0.983746
[230]	validation_0-mae:0.037772	validation_0-auc:0.983777	validation_1-mae:0.038072	validation_1-auc:0.983757
[231]	validation_0-mae:0.037771	validation_0-auc:0.983778	validation_1-mae:0.038071	validation_1-auc:0.983758
[232]	validation_0-mae:0.037762	validation_0-auc:0.98378	validation_1-mae:0.038063	validation_1-auc:0.983762
[233]	validation_0-mae:0.037758	validation_0-auc:0.983784	validation_1-mae:0.03806	validation_1-auc:0.983764
[234]	validation_0-mae:0.03775	validation_0-auc:0.983788	validation_1-mae:0.038053	validation_1-auc:0.983768
[235]	validation_0-mae:0.037722	validation_0-auc:0.983792	validation_1-mae:0.038025	validation_1-auc:0.983772
[236]	validation_0-mae:0.037704	validation_0-auc:0.9838	validation_1-mae:0.038005	validation_1-auc:0.983779
[237]	validation_0-mae:0.037696	validation_0-auc:0.983801	validation_1-mae:0.037998	validation_1-auc:0.983779
[238]	validation_0-mae:0.037686	validation_0-auc:0.983804	validation_1-mae:0.037988	validation_1-auc:0.983783
[239]	validation_0-mae:0.037686	validation_0-auc:0.983805	validation_1-mae:0.037988	validation_1-auc:0.983784
