Loading dataset...
Training BDT
Loaded parameter file: /home/llr/t2k/giampaolo/srn/ntag-mva/models/BDT/grid_0_extend/params/088.p
Built BDT with these hyperparameters:
{'learning_rate': 0.1362235239408696, 'n_estimators': 1867.0, 'subsample': 0.6947336683910338, 'maximum_depth': 6}
[02:32:02] WARNING: /workspace/src/learner.cc:686: Tree method is automatically selected to be 'approx' for faster speed. To use old behavior (exact greedy algorithm on single machine), set tree_method to 'exact'.
[0]	validation_0-mae:0.442538	validation_0-auc:0.897448	validation_1-mae:0.444959	validation_1-auc:0.897371
[24]	validation_0-mae:0.080813	validation_0-auc:0.972372	validation_1-mae:0.081298	validation_1-auc:0.972282
[25]	validation_0-mae:0.078681	validation_0-auc:0.972753	validation_1-mae:0.079159	validation_1-auc:0.972677
[26]	validation_0-mae:0.076992	validation_0-auc:0.973019	validation_1-mae:0.077037	validation_1-auc:0.972951
[27]	validation_0-mae:0.075322	validation_0-auc:0.973575	validation_1-mae:0.075044	validation_1-auc:0.973497
[28]	validation_0-mae:0.073527	validation_0-auc:0.974253	validation_1-mae:0.073457	validation_1-auc:0.974172
[29]	validation_0-mae:0.071942	validation_0-auc:0.974227	validation_1-mae:0.071549	validation_1-auc:0.974144
[30]	validation_0-mae:0.070665	validation_0-auc:0.97445	validation_1-mae:0.070147	validation_1-auc:0.974382
[31]	validation_0-mae:0.068595	validation_0-auc:0.974698	validation_1-mae:0.068824	validation_1-auc:0.974622
[32]	validation_0-mae:0.067212	validation_0-auc:0.975109	validation_1-mae:0.067544	validation_1-auc:0.975021
[33]	validation_0-mae:0.065845	validation_0-auc:0.975207	validation_1-mae:0.066202	validation_1-auc:0.975134
[34]	validation_0-mae:0.065006	validation_0-auc:0.975536	validation_1-mae:0.065308	validation_1-auc:0.975473
[35]	validation_0-mae:0.064118	validation_0-auc:0.975658	validation_1-mae:0.06438	validation_1-auc:0.975593
[36]	validation_0-mae:0.06328	validation_0-auc:0.975931	validation_1-mae:0.063512	validation_1-auc:0.975854
[37]	validation_0-mae:0.06241	validation_0-auc:0.976091	validation_1-mae:0.062755	validation_1-auc:0.97601
[38]	validation_0-mae:0.061495	validation_0-auc:0.976291	validation_1-mae:0.061892	validation_1-auc:0.976215
[39]	validation_0-mae:0.060597	validation_0-auc:0.976426	validation_1-mae:0.061147	validation_1-auc:0.976352
[40]	validation_0-mae:0.060048	validation_0-auc:0.976682	validation_1-mae:0.060602	validation_1-auc:0.976603
[41]	validation_0-mae:0.059473	validation_0-auc:0.976916	validation_1-mae:0.060028	validation_1-auc:0.976838
[42]	validation_0-mae:0.058691	validation_0-auc:0.976899	validation_1-mae:0.059289	validation_1-auc:0.976821
[43]	validation_0-mae:0.058198	validation_0-auc:0.977093	validation_1-mae:0.058817	validation_1-auc:0.977018
[44]	validation_0-mae:0.057686	validation_0-auc:0.977226	validation_1-mae:0.058307	validation_1-auc:0.977152
[45]	validation_0-mae:0.057069	validation_0-auc:0.977469	validation_1-mae:0.057688	validation_1-auc:0.977398
[46]	validation_0-mae:0.056713	validation_0-auc:0.977649	validation_1-mae:0.057347	validation_1-auc:0.977588
[47]	validation_0-mae:0.05631	validation_0-auc:0.977747	validation_1-mae:0.056941	validation_1-auc:0.977682
[48]	validation_0-mae:0.05587	validation_0-auc:0.977912	validation_1-mae:0.056493	validation_1-auc:0.977841
[49]	validation_0-mae:0.055347	validation_0-auc:0.977967	validation_1-mae:0.055964	validation_1-auc:0.977899
[50]	validation_0-mae:0.05497	validation_0-auc:0.978053	validation_1-mae:0.055579	validation_1-auc:0.977986
[51]	validation_0-mae:0.054479	validation_0-auc:0.978078	validation_1-mae:0.055086	validation_1-auc:0.978009
[52]	validation_0-mae:0.054178	validation_0-auc:0.97826	validation_1-mae:0.054778	validation_1-auc:0.978192
[53]	validation_0-mae:0.053949	validation_0-auc:0.978366	validation_1-mae:0.054544	validation_1-auc:0.978302
[54]	validation_0-mae:0.053664	validation_0-auc:0.978417	validation_1-mae:0.054253	validation_1-auc:0.978357
[55]	validation_0-mae:0.053471	validation_0-auc:0.978533	validation_1-mae:0.05405	validation_1-auc:0.978471
[56]	validation_0-mae:0.053156	validation_0-auc:0.978705	validation_1-mae:0.05373	validation_1-auc:0.978648
[57]	validation_0-mae:0.052855	validation_0-auc:0.978807	validation_1-mae:0.053422	validation_1-auc:0.978752
[58]	validation_0-mae:0.052555	validation_0-auc:0.978842	validation_1-mae:0.053111	validation_1-auc:0.978785
[59]	validation_0-mae:0.052213	validation_0-auc:0.978966	validation_1-mae:0.052766	validation_1-auc:0.97891
[60]	validation_0-mae:0.052063	validation_0-auc:0.979076	validation_1-mae:0.052611	validation_1-auc:0.97902
[61]	validation_0-mae:0.051825	validation_0-auc:0.979124	validation_1-mae:0.052366	validation_1-auc:0.979069
[62]	validation_0-mae:0.051563	validation_0-auc:0.979208	validation_1-mae:0.052096	validation_1-auc:0.979153
[63]	validation_0-mae:0.051357	validation_0-auc:0.979323	validation_1-mae:0.051884	validation_1-auc:0.979273
[64]	validation_0-mae:0.05119	validation_0-auc:0.979393	validation_1-mae:0.051713	validation_1-auc:0.979342
[65]	validation_0-mae:0.050891	validation_0-auc:0.979411	validation_1-mae:0.051405	validation_1-auc:0.979365
[66]	validation_0-mae:0.050641	validation_0-auc:0.979488	validation_1-mae:0.051145	validation_1-auc:0.979444
[67]	validation_0-mae:0.050504	validation_0-auc:0.979603	validation_1-mae:0.050997	validation_1-auc:0.97956
[68]	validation_0-mae:0.05027	validation_0-auc:0.979656	validation_1-mae:0.05076	validation_1-auc:0.979611
[69]	validation_0-mae:0.050093	validation_0-auc:0.979692	validation_1-mae:0.050578	validation_1-auc:0.979648
[70]	validation_0-mae:0.049946	validation_0-auc:0.979753	validation_1-mae:0.050427	validation_1-auc:0.979709
[71]	validation_0-mae:0.049818	validation_0-auc:0.979783	validation_1-mae:0.050297	validation_1-auc:0.97974
[72]	validation_0-mae:0.049693	validation_0-auc:0.979872	validation_1-mae:0.050162	validation_1-auc:0.979832
[73]	validation_0-mae:0.04941	validation_0-auc:0.97997	validation_1-mae:0.049874	validation_1-auc:0.979932
[74]	validation_0-mae:0.049277	validation_0-auc:0.980015	validation_1-mae:0.049737	validation_1-auc:0.979977
[75]	validation_0-mae:0.049092	validation_0-auc:0.980075	validation_1-mae:0.049547	validation_1-auc:0.980041
[76]	validation_0-mae:0.048911	validation_0-auc:0.9801	validation_1-mae:0.049362	validation_1-auc:0.980065
[77]	validation_0-mae:0.048801	validation_0-auc:0.980145	validation_1-mae:0.049249	validation_1-auc:0.980111
[78]	validation_0-mae:0.048686	validation_0-auc:0.980171	validation_1-mae:0.049132	validation_1-auc:0.98014
[79]	validation_0-mae:0.048556	validation_0-auc:0.980223	validation_1-mae:0.049001	validation_1-auc:0.980196
[80]	validation_0-mae:0.048372	validation_0-auc:0.980316	validation_1-mae:0.048812	validation_1-auc:0.980292
[81]	validation_0-mae:0.048192	validation_0-auc:0.98035	validation_1-mae:0.048623	validation_1-auc:0.980323
[82]	validation_0-mae:0.048063	validation_0-auc:0.980394	validation_1-mae:0.04849	validation_1-auc:0.980371
[83]	validation_0-mae:0.047992	validation_0-auc:0.980437	validation_1-mae:0.048417	validation_1-auc:0.980414
[84]	validation_0-mae:0.047891	validation_0-auc:0.9805	validation_1-mae:0.048308	validation_1-auc:0.980478
[85]	validation_0-mae:0.047728	validation_0-auc:0.980522	validation_1-mae:0.048141	validation_1-auc:0.9805
[86]	validation_0-mae:0.047594	validation_0-auc:0.980567	validation_1-mae:0.048006	validation_1-auc:0.980544
[87]	validation_0-mae:0.047414	validation_0-auc:0.980592	validation_1-mae:0.047824	validation_1-auc:0.980572
[88]	validation_0-mae:0.047274	validation_0-auc:0.980636	validation_1-mae:0.047679	validation_1-auc:0.980615
[89]	validation_0-mae:0.047174	validation_0-auc:0.980687	validation_1-mae:0.047576	validation_1-auc:0.980666
[90]	validation_0-mae:0.047103	validation_0-auc:0.980724	validation_1-mae:0.047506	validation_1-auc:0.980705
[91]	validation_0-mae:0.047016	validation_0-auc:0.980749	validation_1-mae:0.047417	validation_1-auc:0.980728
[92]	validation_0-mae:0.046917	validation_0-auc:0.980792	validation_1-mae:0.047315	validation_1-auc:0.980775
[93]	validation_0-mae:0.046813	validation_0-auc:0.980834	validation_1-mae:0.04721	validation_1-auc:0.980814
[94]	validation_0-mae:0.046714	validation_0-auc:0.980861	validation_1-mae:0.04711	validation_1-auc:0.980841
[95]	validation_0-mae:0.046501	validation_0-auc:0.980914	validation_1-mae:0.046892	validation_1-auc:0.980896
[96]	validation_0-mae:0.046404	validation_0-auc:0.98092	validation_1-mae:0.046795	validation_1-auc:0.980904
[97]	validation_0-mae:0.04637	validation_0-auc:0.980953	validation_1-mae:0.046762	validation_1-auc:0.980938
[98]	validation_0-mae:0.046261	validation_0-auc:0.980987	validation_1-mae:0.046652	validation_1-auc:0.980975
[99]	validation_0-mae:0.046172	validation_0-auc:0.981001	validation_1-mae:0.046563	validation_1-auc:0.980989
[100]	validation_0-mae:0.046027	validation_0-auc:0.98105	validation_1-mae:0.046416	validation_1-auc:0.981039
[101]	validation_0-mae:0.045954	validation_0-auc:0.981084	validation_1-mae:0.046338	validation_1-auc:0.981075
[102]	validation_0-mae:0.045823	validation_0-auc:0.981147	validation_1-mae:0.046208	validation_1-auc:0.981139
[103]	validation_0-mae:0.045747	validation_0-auc:0.981172	validation_1-mae:0.046131	validation_1-auc:0.981165
[104]	validation_0-mae:0.045636	validation_0-auc:0.981182	validation_1-mae:0.04602	validation_1-auc:0.981174
[105]	validation_0-mae:0.045562	validation_0-auc:0.981215	validation_1-mae:0.045943	validation_1-auc:0.981209
[106]	validation_0-mae:0.045455	validation_0-auc:0.981239	validation_1-mae:0.045836	validation_1-auc:0.981233
[107]	validation_0-mae:0.045344	validation_0-auc:0.981282	validation_1-mae:0.045723	validation_1-auc:0.981275
[108]	validation_0-mae:0.04529	validation_0-auc:0.981311	validation_1-mae:0.045668	validation_1-auc:0.981308
[109]	validation_0-mae:0.045225	validation_0-auc:0.98134	validation_1-mae:0.045599	validation_1-auc:0.981338
[110]	validation_0-mae:0.045067	validation_0-auc:0.981397	validation_1-mae:0.045437	validation_1-auc:0.981395
[111]	validation_0-mae:0.045016	validation_0-auc:0.981414	validation_1-mae:0.045386	validation_1-auc:0.981414
[112]	validation_0-mae:0.044952	validation_0-auc:0.981435	validation_1-mae:0.045319	validation_1-auc:0.981436
[113]	validation_0-mae:0.044867	validation_0-auc:0.981448	validation_1-mae:0.045233	validation_1-auc:0.981451
[114]	validation_0-mae:0.044763	validation_0-auc:0.981484	validation_1-mae:0.045128	validation_1-auc:0.981488
[115]	validation_0-mae:0.044721	validation_0-auc:0.981497	validation_1-mae:0.045084	validation_1-auc:0.981502
[116]	validation_0-mae:0.044666	validation_0-auc:0.981511	validation_1-mae:0.04503	validation_1-auc:0.981517
[117]	validation_0-mae:0.044621	validation_0-auc:0.981531	validation_1-mae:0.044985	validation_1-auc:0.98154
[118]	validation_0-mae:0.044555	validation_0-auc:0.981566	validation_1-mae:0.044914	validation_1-auc:0.981576
[119]	validation_0-mae:0.044496	validation_0-auc:0.981601	validation_1-mae:0.044857	validation_1-auc:0.981614
[120]	validation_0-mae:0.04444	validation_0-auc:0.981611	validation_1-mae:0.044801	validation_1-auc:0.981625
[121]	validation_0-mae:0.044377	validation_0-auc:0.981653	validation_1-mae:0.044736	validation_1-auc:0.981668
[122]	validation_0-mae:0.044315	validation_0-auc:0.981679	validation_1-mae:0.044674	validation_1-auc:0.981693
[123]	validation_0-mae:0.044221	validation_0-auc:0.981701	validation_1-mae:0.044577	validation_1-auc:0.981712
[124]	validation_0-mae:0.044158	validation_0-auc:0.981717	validation_1-mae:0.044513	validation_1-auc:0.981726
[125]	validation_0-mae:0.044111	validation_0-auc:0.98173	validation_1-mae:0.044466	validation_1-auc:0.981741
[126]	validation_0-mae:0.044051	validation_0-auc:0.981741	validation_1-mae:0.044406	validation_1-auc:0.981753
[127]	validation_0-mae:0.043969	validation_0-auc:0.981779	validation_1-mae:0.044324	validation_1-auc:0.981791
[128]	validation_0-mae:0.043919	validation_0-auc:0.981818	validation_1-mae:0.044272	validation_1-auc:0.981829
[129]	validation_0-mae:0.043819	validation_0-auc:0.981852	validation_1-mae:0.04417	validation_1-auc:0.981863
[130]	validation_0-mae:0.043773	validation_0-auc:0.981855	validation_1-mae:0.044124	validation_1-auc:0.981868
[131]	validation_0-mae:0.043726	validation_0-auc:0.981863	validation_1-mae:0.044076	validation_1-auc:0.981876
[132]	validation_0-mae:0.043673	validation_0-auc:0.981874	validation_1-mae:0.044022	validation_1-auc:0.981888
[133]	validation_0-mae:0.043611	validation_0-auc:0.981889	validation_1-mae:0.04396	validation_1-auc:0.981902
[134]	validation_0-mae:0.043585	validation_0-auc:0.981907	validation_1-mae:0.043934	validation_1-auc:0.981921
[135]	validation_0-mae:0.043526	validation_0-auc:0.981932	validation_1-mae:0.043873	validation_1-auc:0.981944
[136]	validation_0-mae:0.043479	validation_0-auc:0.98194	validation_1-mae:0.043824	validation_1-auc:0.981954
[137]	validation_0-mae:0.043423	validation_0-auc:0.981957	validation_1-mae:0.043767	validation_1-auc:0.981971
[138]	validation_0-mae:0.043375	validation_0-auc:0.981967	validation_1-mae:0.043718	validation_1-auc:0.98198
[139]	validation_0-mae:0.043351	validation_0-auc:0.981975	validation_1-mae:0.043694	validation_1-auc:0.981987
[140]	validation_0-mae:0.043329	validation_0-auc:0.98199	validation_1-mae:0.043672	validation_1-auc:0.982002
[141]	validation_0-mae:0.043281	validation_0-auc:0.982002	validation_1-mae:0.043623	validation_1-auc:0.982016
[142]	validation_0-mae:0.04323	validation_0-auc:0.982016	validation_1-mae:0.043571	validation_1-auc:0.98203
[143]	validation_0-mae:0.043175	validation_0-auc:0.982037	validation_1-mae:0.043516	validation_1-auc:0.982052
[144]	validation_0-mae:0.043095	validation_0-auc:0.982057	validation_1-mae:0.043434	validation_1-auc:0.982073
[145]	validation_0-mae:0.043052	validation_0-auc:0.982072	validation_1-mae:0.043389	validation_1-auc:0.982089
[146]	validation_0-mae:0.043023	validation_0-auc:0.982083	validation_1-mae:0.04336	validation_1-auc:0.982101
[147]	validation_0-mae:0.042999	validation_0-auc:0.982094	validation_1-mae:0.043336	validation_1-auc:0.982113
[148]	validation_0-mae:0.042907	validation_0-auc:0.982099	validation_1-mae:0.043243	validation_1-auc:0.982118
[149]	validation_0-mae:0.042854	validation_0-auc:0.982103	validation_1-mae:0.04319	validation_1-auc:0.982123
[150]	validation_0-mae:0.042833	validation_0-auc:0.982116	validation_1-mae:0.043168	validation_1-auc:0.982136
[151]	validation_0-mae:0.042817	validation_0-auc:0.982126	validation_1-mae:0.043151	validation_1-auc:0.982148
[152]	validation_0-mae:0.042798	validation_0-auc:0.982142	validation_1-mae:0.043133	validation_1-auc:0.982162
[153]	validation_0-mae:0.042767	validation_0-auc:0.982143	validation_1-mae:0.043102	validation_1-auc:0.982163
[154]	validation_0-mae:0.042696	validation_0-auc:0.982159	validation_1-mae:0.04303	validation_1-auc:0.98218
[155]	validation_0-mae:0.042674	validation_0-auc:0.982172	validation_1-mae:0.043009	validation_1-auc:0.982194
[156]	validation_0-mae:0.042626	validation_0-auc:0.982183	validation_1-mae:0.042961	validation_1-auc:0.982204
[157]	validation_0-mae:0.042586	validation_0-auc:0.982188	validation_1-mae:0.04292	validation_1-auc:0.982209
[158]	validation_0-mae:0.042534	validation_0-auc:0.982199	validation_1-mae:0.042867	validation_1-auc:0.982219
[159]	validation_0-mae:0.042511	validation_0-auc:0.982209	validation_1-mae:0.042843	validation_1-auc:0.982228
[160]	validation_0-mae:0.042489	validation_0-auc:0.982217	validation_1-mae:0.04282	validation_1-auc:0.982238
[161]	validation_0-mae:0.04247	validation_0-auc:0.982242	validation_1-mae:0.042801	validation_1-auc:0.982262
[162]	validation_0-mae:0.042446	validation_0-auc:0.98226	validation_1-mae:0.042774	validation_1-auc:0.982281
[163]	validation_0-mae:0.042425	validation_0-auc:0.982267	validation_1-mae:0.042754	validation_1-auc:0.982289
[164]	validation_0-mae:0.042313	validation_0-auc:0.982293	validation_1-mae:0.04264	validation_1-auc:0.982316
[165]	validation_0-mae:0.04228	validation_0-auc:0.982317	validation_1-mae:0.042606	validation_1-auc:0.98234
[166]	validation_0-mae:0.042184	validation_0-auc:0.982332	validation_1-mae:0.042508	validation_1-auc:0.982355
[167]	validation_0-mae:0.042168	validation_0-auc:0.982336	validation_1-mae:0.042492	validation_1-auc:0.982359
[168]	validation_0-mae:0.042141	validation_0-auc:0.982341	validation_1-mae:0.042464	validation_1-auc:0.982364
[169]	validation_0-mae:0.042118	validation_0-auc:0.982352	validation_1-mae:0.042442	validation_1-auc:0.982375
[170]	validation_0-mae:0.04209	validation_0-auc:0.982367	validation_1-mae:0.042414	validation_1-auc:0.98239
[171]	validation_0-mae:0.042074	validation_0-auc:0.982372	validation_1-mae:0.042398	validation_1-auc:0.982395
[172]	validation_0-mae:0.042046	validation_0-auc:0.982382	validation_1-mae:0.04237	validation_1-auc:0.982406
[173]	validation_0-mae:0.041972	validation_0-auc:0.982401	validation_1-mae:0.042296	validation_1-auc:0.982426
[174]	validation_0-mae:0.041925	validation_0-auc:0.982411	validation_1-mae:0.042248	validation_1-auc:0.982436
[175]	validation_0-mae:0.041906	validation_0-auc:0.982433	validation_1-mae:0.042228	validation_1-auc:0.982458
[176]	validation_0-mae:0.041892	validation_0-auc:0.982447	validation_1-mae:0.042212	validation_1-auc:0.982474
[177]	validation_0-mae:0.041867	validation_0-auc:0.982456	validation_1-mae:0.042188	validation_1-auc:0.982484
[178]	validation_0-mae:0.041838	validation_0-auc:0.982467	validation_1-mae:0.042158	validation_1-auc:0.982494
[179]	validation_0-mae:0.041786	validation_0-auc:0.982474	validation_1-mae:0.042106	validation_1-auc:0.982501
[180]	validation_0-mae:0.041751	validation_0-auc:0.982491	validation_1-mae:0.042072	validation_1-auc:0.982517
[181]	validation_0-mae:0.041711	validation_0-auc:0.982507	validation_1-mae:0.04203	validation_1-auc:0.982534
[182]	validation_0-mae:0.041694	validation_0-auc:0.982514	validation_1-mae:0.042014	validation_1-auc:0.982542
[183]	validation_0-mae:0.041615	validation_0-auc:0.982554	validation_1-mae:0.041933	validation_1-auc:0.98258
[184]	validation_0-mae:0.041597	validation_0-auc:0.982558	validation_1-mae:0.041915	validation_1-auc:0.982583
[185]	validation_0-mae:0.041571	validation_0-auc:0.98257	validation_1-mae:0.041889	validation_1-auc:0.982596
[186]	validation_0-mae:0.041511	validation_0-auc:0.982579	validation_1-mae:0.041827	validation_1-auc:0.982606
[187]	validation_0-mae:0.041499	validation_0-auc:0.982584	validation_1-mae:0.041815	validation_1-auc:0.982611
[188]	validation_0-mae:0.041457	validation_0-auc:0.982586	validation_1-mae:0.041773	validation_1-auc:0.982613
[189]	validation_0-mae:0.041421	validation_0-auc:0.982588	validation_1-mae:0.041737	validation_1-auc:0.982616
[190]	validation_0-mae:0.041384	validation_0-auc:0.982596	validation_1-mae:0.0417	validation_1-auc:0.982623
[191]	validation_0-mae:0.041386	validation_0-auc:0.982609	validation_1-mae:0.041702	validation_1-auc:0.982636
[192]	validation_0-mae:0.041356	validation_0-auc:0.982615	validation_1-mae:0.041672	validation_1-auc:0.982642
[193]	validation_0-mae:0.041336	validation_0-auc:0.98262	validation_1-mae:0.041651	validation_1-auc:0.982646
[194]	validation_0-mae:0.041325	validation_0-auc:0.982628	validation_1-mae:0.041641	validation_1-auc:0.982657
[195]	validation_0-mae:0.041313	validation_0-auc:0.982631	validation_1-mae:0.041628	validation_1-auc:0.98266
[196]	validation_0-mae:0.041307	validation_0-auc:0.982639	validation_1-mae:0.041623	validation_1-auc:0.982667
[197]	validation_0-mae:0.041255	validation_0-auc:0.982645	validation_1-mae:0.041569	validation_1-auc:0.982673
[198]	validation_0-mae:0.041232	validation_0-auc:0.982646	validation_1-mae:0.041546	validation_1-auc:0.982675
[199]	validation_0-mae:0.04122	validation_0-auc:0.98265	validation_1-mae:0.041536	validation_1-auc:0.98268
[200]	validation_0-mae:0.041186	validation_0-auc:0.982655	validation_1-mae:0.0415	validation_1-auc:0.982686
[201]	validation_0-mae:0.041148	validation_0-auc:0.982663	validation_1-mae:0.041462	validation_1-auc:0.982692
[202]	validation_0-mae:0.041129	validation_0-auc:0.982666	validation_1-mae:0.041444	validation_1-auc:0.982695
[203]	validation_0-mae:0.041111	validation_0-auc:0.982681	validation_1-mae:0.041425	validation_1-auc:0.98271
[204]	validation_0-mae:0.041083	validation_0-auc:0.982684	validation_1-mae:0.041398	validation_1-auc:0.982713
[205]	validation_0-mae:0.041072	validation_0-auc:0.982687	validation_1-mae:0.041388	validation_1-auc:0.982718
[206]	validation_0-mae:0.041061	validation_0-auc:0.98269	validation_1-mae:0.041376	validation_1-auc:0.982721
[207]	validation_0-mae:0.041035	validation_0-auc:0.982692	validation_1-mae:0.04135	validation_1-auc:0.982724
[208]	validation_0-mae:0.041008	validation_0-auc:0.982702	validation_1-mae:0.041323	validation_1-auc:0.982733
[209]	validation_0-mae:0.041	validation_0-auc:0.98271	validation_1-mae:0.041314	validation_1-auc:0.982741
[210]	validation_0-mae:0.040984	validation_0-auc:0.982713	validation_1-mae:0.041298	validation_1-auc:0.982745
[211]	validation_0-mae:0.040959	validation_0-auc:0.982718	validation_1-mae:0.041274	validation_1-auc:0.98275
[212]	validation_0-mae:0.040936	validation_0-auc:0.98272	validation_1-mae:0.04125	validation_1-auc:0.982753
[213]	validation_0-mae:0.040913	validation_0-auc:0.982723	validation_1-mae:0.041226	validation_1-auc:0.982755
[214]	validation_0-mae:0.040896	validation_0-auc:0.982728	validation_1-mae:0.041209	validation_1-auc:0.982761
[215]	validation_0-mae:0.040875	validation_0-auc:0.98273	validation_1-mae:0.041188	validation_1-auc:0.982763
[216]	validation_0-mae:0.040867	validation_0-auc:0.982732	validation_1-mae:0.041179	validation_1-auc:0.982765
[217]	validation_0-mae:0.040852	validation_0-auc:0.982741	validation_1-mae:0.041165	validation_1-auc:0.982774
[218]	validation_0-mae:0.040833	validation_0-auc:0.982746	validation_1-mae:0.041145	validation_1-auc:0.982779
[219]	validation_0-mae:0.040819	validation_0-auc:0.982755	validation_1-mae:0.041132	validation_1-auc:0.982788
[220]	validation_0-mae:0.040791	validation_0-auc:0.98276	validation_1-mae:0.041102	validation_1-auc:0.982794
[221]	validation_0-mae:0.040762	validation_0-auc:0.982776	validation_1-mae:0.041074	validation_1-auc:0.982809
[222]	validation_0-mae:0.040724	validation_0-auc:0.982778	validation_1-mae:0.041035	validation_1-auc:0.982811
[223]	validation_0-mae:0.040719	validation_0-auc:0.982783	validation_1-mae:0.041029	validation_1-auc:0.982816
[224]	validation_0-mae:0.040704	validation_0-auc:0.98279	validation_1-mae:0.041014	validation_1-auc:0.982823
[225]	validation_0-mae:0.040709	validation_0-auc:0.982802	validation_1-mae:0.041019	validation_1-auc:0.982832
[226]	validation_0-mae:0.040698	validation_0-auc:0.982812	validation_1-mae:0.041009	validation_1-auc:0.982841
[227]	validation_0-mae:0.04069	validation_0-auc:0.982816	validation_1-mae:0.041	validation_1-auc:0.982846
[228]	validation_0-mae:0.040659	validation_0-auc:0.982821	validation_1-mae:0.04097	validation_1-auc:0.98285
[229]	validation_0-mae:0.040618	validation_0-auc:0.98283	validation_1-mae:0.040928	validation_1-auc:0.982858
[230]	validation_0-mae:0.040589	validation_0-auc:0.982841	validation_1-mae:0.040898	validation_1-auc:0.982868
[231]	validation_0-mae:0.04057	validation_0-auc:0.982848	validation_1-mae:0.04088	validation_1-auc:0.982875
[232]	validation_0-mae:0.040557	validation_0-auc:0.982853	validation_1-mae:0.040866	validation_1-auc:0.982881
[233]	validation_0-mae:0.040537	validation_0-auc:0.982855	validation_1-mae:0.040846	validation_1-auc:0.982882
[234]	validation_0-mae:0.04052	validation_0-auc:0.982856	validation_1-mae:0.040829	validation_1-auc:0.982884
[235]	validation_0-mae:0.040501	validation_0-auc:0.982858	validation_1-mae:0.04081	validation_1-auc:0.982884
[236]	validation_0-mae:0.040484	validation_0-auc:0.982865	validation_1-mae:0.040793	validation_1-auc:0.982892
[237]	validation_0-mae:0.040475	validation_0-auc:0.982869	validation_1-mae:0.040784	validation_1-auc:0.982895
[238]	validation_0-mae:0.040443	validation_0-auc:0.98288	validation_1-mae:0.040753	validation_1-auc:0.982907
[239]	validation_0-mae:0.04042	validation_0-auc:0.98288	validation_1-mae:0.040729	validation_1-auc:0.982907
